Born
VI	1.414	Txs_A	31.38	ER	0	<Adeg>	28.55	ER	0	DIFF	-3.708E-4	ER+	0
VI	2	Txs_A	113.3	ER	0	<Adeg>	41.16	ER	0	DIFF	0.00436	ER+	0
VI	2.828	Txs_A	163.1	ER	1	<Adeg>	54.74	ER	0	DIFF	0.02413	ER+	1
VI	3.464	Txs_A	158.6	ER	2	<Adeg>	62.92	ER	0	DIFF	0.00283	ER+	2
VI	4	Txs_A	148.8	ER	2	<Adeg>	67.13	ER	0	DIFF	0.00253	ER+	2
VI	4.472	Txs_A	137.4	ER	2	<Adeg>	69.98	ER	0	DIFF	5.384E-4	ER+	2
VI	5.292	Txs_A	117.9	ER	3	<Adeg>	73.35	ER	0	DIFF	0.00103	ER+	3
VI	6.324	Txs_A	96.11	ER	3	<Adeg>	76.3	ER	0	DIFF	8.571E-4	ER+	3
VI	8.944	Txs_A	59.2	ER	3	<Adeg>	80.77	ER	0	DIFF	7.235E-4	ER+	3
VI	10.95	Txs_A	43.05	ER	3	<Adeg>	82.79	ER	0	DIFF	0.0014	ER+	3
VI	14.14	Txs_A	28.12	ER	4	<Adeg>	84.81	ER	0	DIFF	0.00199	ER+	4
VI	16.73	Txs_A	21.05	ER	4	<Adeg>	85.84	ER	1	DIFF	0.00252	ER+	4
VI	20	Txs_A	15.39	ER	4	<Adeg>	86.75	ER	1	DIFF	0.00224	ER+	4
O8+
VI	1	Txs_A	0.1932	ER	2	<Adeg>	18.17	ER	0	DIFF	-3.218E-4	ER+	2
VI	1.414	Txs_A	21.92	ER	1	<Adeg>	25.07	ER	0	DIFF	-6.074E-4	ER+	1
VI	2	Txs_A	120.2	ER	0	<Adeg>	36.67	ER	0	DIFF	0.00324	ER+	0
VI	2.828	Txs_A	208.2	ER	1	<Adeg>	50.07	ER	0	DIFF	0.02927	ER+	1
VI	3.464	Txs_A	217.1	ER	2	<Adeg>	59.02	ER	0	DIFF	0.00284	ER+	2
VI	4	Txs_A	212.8	ER	2	<Adeg>	63.85	ER	0	DIFF	0.0017	ER+	2
VI	4.472	Txs_A	202.8	ER	2	<Adeg>	67.1	ER	0	DIFF	-3.908E-4	ER+	2
VI	5.292	Txs_A	180.9	ER	3	<Adeg>	71.05	ER	0	DIFF	2.979E-4	ER+	3
VI	6.324	Txs_A	152.7	ER	3	<Adeg>	74.41	ER	0	DIFF	9.456E-4	ER+	3
VI	8.944	Txs_A	98.6	ER	3	<Adeg>	79.48	ER	0	DIFF	8.34E-4	ER+	3
VI	10.95	Txs_A	73.11	ER	3	<Adeg>	81.76	ER	0	DIFF	0.00193	ER+	3
VI	14.14	Txs_A	48.55	ER	4	<Adeg>	84.07	ER	0	DIFF	0.00191	ER+	4
VI	16.73	Txs_A	36.63	ER	4	<Adeg>	85.26	ER	0	DIFF	0.00224	ER+	4
VI	20	Txs_A	26.95	ER	4	<Adeg>	86.3	ER	1	DIFF	0.00222	ER+	4

