Born
VI  2.000  Txs_A  52.31  ER  1.000  <Adeg>  27.68  ER  0  DIFF  -1.925E-4  ER+  1
VI  2.828  Txs_A  119.6  ER  0  <Adeg>  40.88  ER  0  DIFF  0.00157  ER+  0
VI  3.464  Txs_A  136.2  ER  0  <Adeg>  49.29  ER  0  DIFF  0.00267  ER+  0
VI  4.000  Txs_A  140  ER  0  <Adeg>  54.32  ER  0  DIFF  0.01734  ER+  0
VI  4.472  Txs_A  135.1  ER  0  <Adeg>  58.89  ER  0  DIFF  0.0033  ER+  0
VI  5.292  Txs_A  126.2  ER  0  <Adeg>  63.9  ER  0  DIFF  0.00968  ER+  0
VI  6.324  Txs_A  110.9  ER  1.000  <Adeg>  68.95  ER  0  DIFF  0.00642  ER+  1
VI  8.944  Txs_A  77.48  ER  1.000  <Adeg>  76.46  ER  0  DIFF  2.243E-4  ER+  1
VI  14.14  Txs_A  41.68  ER  1.000  <Adeg>  82.54  ER  0  DIFF  0.00164  ER+  1
VI  16.73  Txs_A  32.24  ER  1.000  <Adeg>  84.02  ER  0  DIFF  0.0023  ER+  1
VI  20.00  Txs_A  24.26  ER  1.000  <Adeg>  85.37  ER  0  DIFF  0.00257  ER+  1

