Born
VI  20.00  Txs_A  9.075  ER  4.000  <Adeg>  87.96  ER  1.000  DIFF  0.00184  ER+  4
C6+
VI  1.000  Txs_A  0.491  ER  1.000  <Adeg>  20.38  ER  0  DIFF  -3.88E-4  ER+  1
VI  1.414  Txs_A  24.58  ER  1.000  <Adeg>  27.72  ER  0  DIFF  3.705E-4  ER+  1
VI  2.000  Txs_A  106.3  ER  0  <Adeg>  40.36  ER  0  DIFF  0.00379  ER+  0
VI  2.828  Txs_A  167.5  ER  2.000  <Adeg>  55.55  ER  0  DIFF  0.00301  ER+  2
VI  3.464  Txs_A  175.2  ER  2.000  <Adeg>  63.33  ER  0  DIFF  0.00416  ER+  2
VI  4.000  Txs_A  168.9  ER  3  <Adeg>  68  ER  0  DIFF  0.00334  ER+  3
VI  4.472  Txs_A  159.3  ER  3  <Adeg>  71.06  ER  0  DIFF  0.00194  ER+  3
VI  5.292  Txs_A  139.7  ER  3  <Adeg>  74.81  ER  0  DIFF  8.396E-4  ER+  3
VI  6.324  Txs_A  116.6  ER  3  <Adeg>  77.9  ER  0  DIFF  6.645E-4  ER+  3
VI  8.944  Txs_A  74.4  ER  4.000  <Adeg>  82.27  ER  0  DIFF  5.293E-4  ER+  4
VI  10.95  Txs_A  54.89  ER  4.000  <Adeg>  84.13  ER  1.000  DIFF  9.365E-4  ER+  4
VI  14.14  Txs_A  36.36  ER  4.000  <Adeg>  85.89  ER  1.000  DIFF  0.0021  ER+  4
VI  16.73  Txs_A  27.4  ER  4.000  <Adeg>  86.79  ER  1.000  DIFF  0.00176  ER+  4
VI  20.00  Txs_A  20.16  ER  4.000  <Adeg>  87.55  ER  1.000  DIFF  0.00185  ER+  4
O8+
VI  1.000  Txs_A  0.08818  ER  2.000  <Adeg>  17.98  ER  0  DIFF  -6.43E-4  ER+  2
VI  1.414  Txs_A  16  ER  1.000  <Adeg>  24.13  ER  0  DIFF  4.375E-4  ER+  1
VI  2.000  Txs_A  109.2  ER  0  <Adeg>  35.35  ER  0  DIFF  0.00118  ER+  0
VI  2.828  Txs_A  206.2  ER  1.000  <Adeg>  50.45  ER  0  DIFF  0.00222  ER+  1
VI  3.464  Txs_A  236.5  ER  2.000  <Adeg>  58.18  ER  0  DIFF  0.02039  ER+  2
VI  4.000  Txs_A  235.4  ER  2.000  <Adeg>  64.18  ER  0  DIFF  0.0038  ER+  2
VI  4.472  Txs_A  229.1  ER  3  <Adeg>  67.84  ER  0  DIFF  8.848E-4  ER+  3
VI  5.292  Txs_A  210.2  ER  3  <Adeg>  72.24  ER  0  DIFF  5.21E-4  ER+  3
VI  6.324  Txs_A  182.1  ER  3  <Adeg>  75.83  ER  0  DIFF  8.776E-4  ER+  3
VI  8.944  Txs_A  122.6  ER  4.000  <Adeg>  80.99  ER  0  DIFF  5.358E-4  ER+  4
VI  10.95  Txs_A  92.56  ER  4.000  <Adeg>  83.12  ER  0  DIFF  0.0016  ER+  4
VI  14.14  Txs_A  62.54  ER  4.000  <Adeg>  85.21  ER  1.000  DIFF  0.00214  ER+  4
VI  16.73  Txs_A  47.55  ER  4.000  <Adeg>  86.28  ER  1.000  DIFF  0.00162  ER+  4
VI  20.00  Txs_A  35.25  ER  4.000  <Adeg>  87.15  ER  1.000  DIFF  0.00186  ER+  4
