Born
VI  8.944  Txs_A  47.73  ER  0  <Adeg>  77.1  ER  0  DIFF  1.645E-5  ER+  0
VI  10.95  Txs_A  36.27  ER  1.000  <Adeg>  80.06  ER  0  DIFF  8.459E-4  ER+  1
VI  14.14  Txs_A  24.79  ER  1.000  <Adeg>  82.91  ER  0  DIFF  0.00119  ER+  1
VI  20.00  Txs_A  14.23  ER  1.000  <Adeg>  85.58  ER  0  DIFF  8.435E-4  ER+  1
O8+
VI  1.000  Txs_A  0.00163  ER  3  <Adeg>  14.8  ER  1.000  DIFF  -0.00171  ER+  3
VI  1.414  Txs_A  2.24  ER  2.000  <Adeg>  18.44  ER  0  DIFF  3.342E-4  ER+  2
VI  2.000  Txs_A  42.19  ER  1.000  <Adeg>  26  ER  0  DIFF  -1.117E-4  ER+  1
VI  2.828  Txs_A  109.6  ER  0  <Adeg>  38.16  ER  0  DIFF  0.0019  ER+  0
VI  3.464  Txs_A  128.6  ER  0  <Adeg>  46.42  ER  0  DIFF  0.00304  ER+  0
VI  4.000  Txs_A  131.8  ER  0  <Adeg>  52.22  ER  0  DIFF  0.00325  ER+  0
VI  4.472  Txs_A  132.7  ER  0  <Adeg>  55.57  ER  0  DIFF  0.02459  ER+  0
VI  5.292  Txs_A  121.8  ER  0  <Adeg>  62.16  ER  0  DIFF  0.00428  ER+  0
VI  6.324  Txs_A  108.3  ER  0  <Adeg>  67.41  ER  0  DIFF  0.00338  ER+  0
VI  8.944  Txs_A  77.23  ER  0  <Adeg>  75.4  ER  0  DIFF  -2.659E-5  ER+  0
VI  10.95  Txs_A  60.28  ER  1.000  <Adeg>  78.74  ER  0  DIFF  8.702E-4  ER+  1
VI  14.14  Txs_A  42.24  ER  1.000  <Adeg>  81.99  ER  0  DIFF  0.00113  ER+  1
VI  20.00  Txs_A  24.77  ER  1.000  <Adeg>  85.02  ER  0  DIFF  9.552E-4  ER+  1

