Born
VI	14.14	Txs_A	5.948	ER	3	<Adeg>	81.87	ER	0	DIFF	0.00385	ER+	3
VI	16.73	Txs_A	4.432	ER	3	<Adeg>	83.61	ER	0	DIFF	6.777E-4	ER+	3
VI	20	Txs_A	3.237	ER	3	<Adeg>	84.99	ER	0	DIFF	2.513E-6	ER+	3
O8+
VI	1	Txs_A	0.01652	ER	2	<Adeg>	16.99	ER	0	DIFF	-2.026E-4	ER+	2
VI	1.414	Txs_A	4.928	ER	1	<Adeg>	23.29	ER	0	DIFF	2.714E-4	ER+	1
VI	2	Txs_A	36.24	ER	0	<Adeg>	33.63	ER	0	DIFF	0.00262	ER+	0
VI	2.828	Txs_A	58.72	ER	0	<Adeg>	45.68	ER	0	DIFF	0.00153	ER+	0
VI	3.464	Txs_A	59.07	ER	1	<Adeg>	51.8	ER	0	DIFF	0.00612	ER+	1
VI	4	Txs_A	54.78	ER	1	<Adeg>	56.06	ER	0	DIFF	7.426E-4	ER+	1
VI	4.472	Txs_A	50.38	ER	1	<Adeg>	58.98	ER	0	DIFF	3.178E-4	ER+	1
VI	5.292	Txs_A	42.76	ER	1	<Adeg>	63.12	ER	0	DIFF	-8.205E-6	ER+	1
VI	6.324	Txs_A	34.62	ER	2	<Adeg>	67.16	ER	0	DIFF	2.775E-5	ER+	2
VI	8.944	Txs_A	21.33	ER	2	<Adeg>	74	ER	0	DIFF	-7.081E-5	ER+	2
VI	10.95	Txs_A	15.6	ER	2	<Adeg>	77.29	ER	0	DIFF	8.229E-4	ER+	2
VI	14.14	Txs_A	10.31	ER	3	<Adeg>	80.6	ER	0	DIFF	0.0039	ER+	3
VI	16.73	Txs_A	7.73	ER	3	<Adeg>	82.58	ER	0	DIFF	6.861E-4	ER+	3
VI	20	Txs_A	5.676	ER	3	<Adeg>	84.18	ER	0	DIFF	-3.153E-6	ER+	3

