13
 VI 8.94D+00 P_CDW_total.dat XS 5.707D+01 STP 1.891D+02 STR 5.141D+03 Ne 4.09D+02
 VI 1.09D+01 P_CDW_total.dat XS 4.143D+01 STP 1.478D+02 STR 5.148D+03 Ne 4.10D+02
 VI 1.41D+01 P_CDW_total.dat XS 2.701D+01 STP 1.037D+02 STR 5.081D+03 Ne 4.04D+02
 VI 1.67D+01 P_CDW_total.dat XS 2.020D+01 STP 8.065D+01 STR 5.002D+03 Ne 3.98D+02
 VI 2.00D+01 P_Brn_total.dat XS 4.181D-01 STP 1.749D+00 STR 1.410D+02 Ne 1.12D+01
 



            
            
