VI	1	O8O_CDW_total_E	XS	0.00159	E1	8.346E-4	E1/XS	0.5239	Ne	3.98E-5
VI	1.41	O8O_CDW_total_E	XS	2.203	E1	2.156	E1/XS	0.9788	Ne	0.203
VI	2	O8O_CDW_total_E	XS	41.78	E1	69.64	E1/XS	1.667	Ne	13
VI	2.83	O8O_CDW_total_E	XS	108.3	E1	251.7	E1/XS	2.324	Ne	88
VI	3.46	O8O_CDW_total_E	XS	126.8	E1	318.7	E1/XS	2.513	Ne	156
VI	4	O8O_CDW_total_E	XS	130	E1	333.3	E1/XS	2.563	Ne	210
VI	4.47	O8O_CDW_total_E	XS	128	E1	325.1	E1/XS	2.54	Ne	241
VI	5.29	O8O_CDW_total_E	XS	119.8	E1	297.3	E1/XS	2.482	Ne	287
VI	6.32	O8O_CDW_total_E	XS	106.5	E1	257	E1/XS	2.412	Ne	328
VI	8.94	O8O_CDW_total_E	XS	76.1	E1	175.5	E1/XS	2.307	Ne	376
										
										
VI	1	C6O_CDW_total_E	XS	0.01827	E1	0.00955	E1/XS	0.5227	Ne	4.75E-4
VI	1.41	C6O_CDW_total_E	XS	4.548	E1	4.347	E1/XS	0.9557	Ne	0.422
