VI	1	O8P_CDW_total_E	XS	0.1904	E1	0.09869	E1/XS	0.5184	Ne	0.00475
VI	1.41	O8P_CDW_total_E	XS	21.74	E1	20.72	E1/XS	0.9532	Ne	2.06
VI	2	O8P_CDW_total_E	XS	118.5	E1	165.5	E1/XS	1.397	Ne	31.8
VI	2.83	O8P_CDW_total_E	XS	199.1	E1	306.7	E1/XS	1.54	Ne	109
VI	3.46	O8P_CDW_total_E	XS	212.2	E1	324.4	E1/XS	1.529	Ne	163
VI	4	O8P_CDW_total_E	XS	207.5	E1	319.4	E1/XS	1.54	Ne	204
VI	4.47	O8P_CDW_total_E	XS	197.5	E1	311.8	E1/XS	1.578	Ne	240
VI	5.29	O8P_CDW_total_E	XS	175.7	E1	300	E1/XS	1.708	Ne	309
VI	6.32	O8P_CDW_total_E	XS	147.9	E1	283.1	E1/XS	1.914	Ne	398
VI	8.94	O8P_CDW_total_E	XS	95.14	E1	222.2	E1/XS	2.336	Ne	538
VI	10.9	O8P_CDW_total_E	XS	70.38	E1	176.1	E1/XS	2.502	Ne	557
VI	14.1	O8P_CDW_total_E	XS	46.66	E1	124.6	E1/XS	2.669	Ne	572
VI	16.7	O8P_CDW_total_E	XS	35.18	E1	97.15	E1/XS	2.761	Ne	572
										
VI	1	C6P_CDW_total_E	XS	0.8796	E1	0.4496	E1/XS	0.5112	Ne	0.0223
